Transaction_ID,Date,Customer_Name,Product,Total_Items,Total_Cost,Payment_Method,City,Store_Type,Discount_Applied,Customer_Category,Season,Promotion
1000004276,2021-07-19 19:55:10,Brad Walsh,['Peanut Butter'],4,66.62,Credit Card,Houston,Pharmacy,True,Teenager,Fall,None
1000004277,2021-03-16 10:02:13,Ryan Lopez,"['Jam', 'Extension Cords']",6,89.76,Credit Card,Miami,Department Store,True,Professional,Winter,None
1000004278,2021-08-21 04:02:06,Anthony Tran,"['Shrimp', 'Dishware', 'Cereal', 'Extension Cords']",7,10.54,Mobile Payment,Atlanta,Specialty Store,False,Student,Spring,Discount on Selected Items
1000004279,2023-04-05 07:01:48,Cathy Blake,"['Tissues', 'Honey', 'Trash Cans', 'Chips']",7,70.3,Debit Card,Los Angeles,Pharmacy,True,Senior Citizen,Winter,Discount on Selected Items
1000004280,2022-04-07 21:46:42,Paul Coleman,"['Garden Hose', 'Cereal', 'Soap', 'Laundry Detergent']",1,95.44,Credit Card,Los Angeles,Pharmacy,False,Middle-Aged,Spring,None
1000004281,2020-09-10 07:58:02,John Gentry,"['Milk', 'Orange', 'Mop', 'Eggs']",2,61.25,Cash,San Francisco,Supermarket,True,Teenager,Summer,None
1000004282,2020-06-21 05:19:31,Elizabeth Foster,"['Tuna', 'Honey', 'Carrots']",10,79.86,Cash,Boston,Specialty Store,True,Teenager,Fall,None
1000004283,2022-11-27 00:19:08,Jeremy Snyder,"['Cheese', 'Paper Towels']",2,10.4,Debit Card,New York,Specialty Store,False,Middle-Aged,Winter,BOGO (Buy One Get One)
1000004284,2022-09-06 21:37:48,Julie Gomez,"['Bread', 'Insect Repellent', 'Tuna', 'Toilet Paper', 'Mustard']",3,31.57,Debit Card,New York,Convenience Store,True,Professional,Summer,BOGO (Buy One Get One)
1000004285,2022-09-21 02:26:28,Cody Murphy,"['Light Bulbs', 'Laundry Detergent', 'Feminine Hygiene Products', 'Pickles', 'Razors']",6,90.01,Debit Card,San Francisco,Specialty Store,True,Homemaker,Winter,Discount on Selected Items
1000004286,2022-03-06 03:11:45,Robert Smith,['Sponges'],8,95.53,Cash,Seattle,Pharmacy,True,Homemaker,Summer,BOGO (Buy One Get One)
1000004287,2023-10-07 20:33:07,Erika Smith,"['Toilet Paper', 'Canned Soup']",9,98.4,Credit Card,Dallas,Department Store,True,Retiree,Winter,Discount on Selected Items
1000004288,2023-03-22 21:28:38,William Nelson,"['Mop', 'Ketchup', 'Rice']",3,97.23,Credit Card,Seattle,Warehouse Club,False,Homemaker,Spring,None
1000004289,2022-09-26 19:46:10,Sheila Black,"['Tissues', 'Cereal Bars', 'Milk', 'Cheese']",4,59.31,Mobile Payment,Miami,Warehouse Club,False,Student,Winter,None
1000004290,2022-12-10 20:37:11,Dominique Horne,"['Hand Sanitizer', 'Rice', 'Spinach', 'Pancake Mix', 'Vinegar']",3,73.71,Credit Card,Chicago,Pharmacy,True,Teenager,Winter,BOGO (Buy One Get One)
1000004291,2023-10-07 00:11:26,Linda Myers,"['Power Strips', 'Chicken', 'Orange', 'Milk']",1,66.58,Credit Card,Miami,Pharmacy,False,Young Adult,Fall,Discount on Selected Items
1000004292,2023-08-07 09:12:17,Matthew Stewart,"['Lawn Mower', 'Ironing Board', 'Tomatoes', 'Toilet Paper']",6,94.91,Cash,Atlanta,Pharmacy,False,Student,Winter,Discount on Selected Items
1000004293,2023-07-17 13:07:11,Jennifer Cross,"['Insect Repellent', 'Shower Gel', 'Iron', 'Honey', 'BBQ Sauce']",3,84.98,Credit Card,New York,Pharmacy,True,Homemaker,Fall,BOGO (Buy One Get One)
1000004294,2020-02-25 02:04:00,Tracy Thompson,"['Shaving Cream', 'Rice']",10,55.12,Credit Card,Boston,Pharmacy,True,Teenager,Spring,BOGO (Buy One Get One)
1000004295,2023-04-13 02:39:15,Colleen Lee,"['Eggs', 'Carrots']",4,6.71,Debit Card,Atlanta,Pharmacy,False,Senior Citizen,Winter,None
1000004296,2020-10-28 12:45:49,Patricia Wiggins,"['Pasta', 'Mustard', 'Chicken', 'Coffee']",7,86.99,Mobile Payment,Atlanta,Pharmacy,False,Retiree,Winter,Discount on Selected Items
1000004297,2020-01-25 23:23:34,Tami Myers,['Rice'],4,47.54,Credit Card,Boston,Department Store,True,Senior Citizen,Summer,None
1000004298,2021-04-23 05:51:11,Karen Hudson,"['Syrup', 'Cheese', 'Canned Soup', 'Diapers']",5,94.5,Mobile Payment,Atlanta,Warehouse Club,True,Young Adult,Spring,Discount on Selected Items
1000004299,2023-02-12 17:25:01,Jason Gonzalez,['Toothpaste'],5,95.8,Debit Card,San Francisco,Warehouse Club,False,Senior Citizen,Fall,BOGO (Buy One Get One)
1000004300,2023-03-02 17:15:14,Michael Hernandez,"['Plant Fertilizer', 'Vacuum Cleaner', 'Paper Towels']",2,16.34,Credit Card,San Francisco,Specialty Store,False,Student,Spring,None
1000004301,2023-06-17 11:45:48,Margaret Miller,"['Shampoo', 'Potatoes', 'Butter', 'Trash Cans', 'Shampoo']",8,82.85,Mobile Payment,Chicago,Specialty Store,True,Senior Citizen,Spring,BOGO (Buy One Get One)
1000004302,2020-10-03 22:27:23,Melanie Henderson,"['Toothpaste', 'Canned Soup', 'Vinegar', 'Honey', 'Tuna']",9,19.0,Debit Card,Los Angeles,Department Store,False,Homemaker,Spring,BOGO (Buy One Get One)
1000004303,2020-02-27 04:05:11,Janice Abbott,['Laundry Detergent'],7,27.37,Cash,Dallas,Convenience Store,True,Homemaker,Fall,BOGO (Buy One Get One)
1000004304,2021-05-14 09:00:34,Angela Newman,['Cleaning Rags'],8,39.02,Mobile Payment,Houston,Specialty Store,False,Senior Citizen,Spring,BOGO (Buy One Get One)
1000004305,2020-09-20 21:23:05,Amy Brown,"['Toothpaste', 'Ketchup', 'Toothpaste']",4,42.53,Debit Card,San Francisco,Department Store,False,Professional,Summer,BOGO (Buy One Get One)
1000004306,2020-04-12 13:05:13,Dustin Chung,"['Jam', 'Cleaning Spray', 'Hand Sanitizer']",6,9.06,Cash,Seattle,Specialty Store,False,Young Adult,Spring,BOGO (Buy One Get One)
1000004307,2022-04-06 20:08:37,Sara Griffith,"['Banana', 'Syrup', 'Water']",3,15.03,Cash,Los Angeles,Department Store,True,Retiree,Spring,None
1000004308,2023-01-14 06:25:44,Jason Mcclain,"['Laundry Detergent', 'Onions']",2,15.44,Cash,Miami,Pharmacy,False,Retiree,Winter,Discount on Selected Items
1000004309,2023-04-24 09:50:44,Don Carter,['Potatoes'],8,22.48,Mobile Payment,Seattle,Convenience Store,False,Retiree,Summer,Discount on Selected Items
1000004310,2023-10-22 12:17:31,Rachel Brooks,['Canned Soup'],2,95.4,Mobile Payment,Los Angeles,Convenience Store,False,Teenager,Summer,Discount on Selected Items
1000004311,2020-07-11 07:45:58,Sarah Haynes,"['Trash Bags', 'Baby Wipes', 'Salmon', 'Trash Bags']",1,86.31,Credit Card,Seattle,Specialty Store,True,Teenager,Winter,BOGO (Buy One Get One)
1000004312,2022-05-31 01:42:47,Ryan Scott,['Salmon'],3,93.34,Debit Card,Miami,Pharmacy,False,Senior Citizen,Fall,BOGO (Buy One Get One)
1000004313,2022-09-21 19:22:47,Anna Stanley,"['Honey', 'Bath Towels']",1,28.6,Cash,Atlanta,Department Store,True,Teenager,Spring,Discount on Selected Items
1000004314,2023-06-18 06:24:38,Stephanie Long,['Cleaning Rags'],3,66.37,Credit Card,Seattle,Department Store,True,Professional,Spring,BOGO (Buy One Get One)
1000004315,2021-06-22 19:53:20,Christopher Smith,['Toothpaste'],2,66.12,Debit Card,Boston,Supermarket,True,Student,Spring,BOGO (Buy One Get One)
1000004316,2021-02-01 03:12:56,Zachary Shaffer,"['Canned Soup', 'Lawn Mower', 'Light Bulbs', 'Carrots', 'Bread']",3,99.25,Credit Card,Boston,Convenience Store,True,Young Adult,Fall,Discount on Selected Items
1000004317,2022-08-07 13:56:59,Cynthia Harris,"['Ketchup', 'Olive Oil', 'Garden Hose', 'Peanut Butter']",5,73.06,Mobile Payment,Los Angeles,Convenience Store,False,Professional,Summer,BOGO (Buy One Get One)
1000004318,2023-07-07 14:50:57,Rebecca Johnston,['Soda'],3,41.51,Debit Card,New York,Specialty Store,False,Retiree,Fall,BOGO (Buy One Get One)
1000004319,2022-11-05 16:28:58,Norman Wright,"['Deodorant', 'Orange', 'Cheese', 'Trash Bags', 'Soda']",1,18.37,Credit Card,Miami,Pharmacy,False,Professional,Spring,Discount on Selected Items
1000004320,2022-03-07 09:11:03,Jennifer Martin,"['Mop', 'Shower Gel', 'Mayonnaise', 'Canned Soup', 'Bath Towels']",2,76.73,Mobile Payment,Chicago,Pharmacy,False,Young Adult,Spring,Discount on Selected Items
1000004321,2020-02-07 21:02:27,Mr. Patrick Gomez,"['Vinegar', 'Dish Soap', 'Ironing Board']",7,52.78,Debit Card,Chicago,Department Store,False,Senior Citizen,Spring,None
1000004322,2020-01-29 20:53:48,Jeffrey Jackson,"['Vacuum Cleaner', 'Jam', 'Orange', 'Shaving Cream', 'Power Strips']",9,51.39,Debit Card,Seattle,Convenience Store,False,Homemaker,Winter,Discount on Selected Items
1000004323,2020-07-12 21:51:51,Christina Hampton,['Sponges'],10,72.04,Credit Card,Seattle,Pharmacy,False,Young Adult,Fall,BOGO (Buy One Get One)
1000004324,2023-05-30 06:33:07,Jaclyn Mosley,"['Hand Sanitizer', 'Mustard']",8,83.72,Debit Card,Chicago,Department Store,False,Young Adult,Spring,BOGO (Buy One Get One)
1000004325,2022-11-08 08:00:54,Ricky Hudson,"['Butter', 'Rice', 'Peanut Butter', 'Mustard']",3,86.63,Mobile Payment,New York,Supermarket,False,Middle-Aged,Winter,Discount on Selected Items
1000004326,2021-07-31 20:25:12,Heather Gillespie,"['Deodorant', 'Ice Cream', 'Dustpan', 'Cereal', 'Toothpaste']",9,49.32,Debit Card,San Francisco,Specialty Store,True,Teenager,Fall,Discount on Selected Items
1000004327,2022-12-07 12:05:44,Ms. Heidi Miranda,"['Chips', 'Milk']",4,13.24,Mobile Payment,Los Angeles,Specialty Store,True,Teenager,Winter,Discount on Selected Items
1000004328,2022-12-29 15:28:47,Nicole Haney,"['Cereal Bars', 'Plant Fertilizer', 'Tuna', 'Cleaning Rags', 'Shrimp']",2,91.08,Cash,Boston,Supermarket,False,Teenager,Winter,Discount on Selected Items
1000004329,2022-02-04 16:42:04,Heather Garcia,"['Cheese', 'Beef']",9,89.11,Debit Card,Chicago,Department Store,False,Teenager,Spring,BOGO (Buy One Get One)
1000004330,2021-04-05 21:29:49,Danielle Mckinney,"['Milk', 'Syrup']",6,17.67,Credit Card,Chicago,Specialty Store,True,Young Adult,Fall,BOGO (Buy One Get One)
1000004331,2020-06-25 23:31:06,Matthew Snyder,"['BBQ Sauce', 'Garden Hose', 'Razors', 'Baby Wipes']",9,7.82,Debit Card,Chicago,Convenience Store,False,Teenager,Summer,None
1000004332,2020-02-06 14:32:08,Margaret Brown,"['Tea', 'Paper Towels', 'Sponges']",1,14.5,Mobile Payment,Chicago,Convenience Store,False,Teenager,Winter,Discount on Selected Items
1000004333,2021-05-09 03:59:54,Isaac Porter,"['Ice Cream', 'Ironing Board', 'Extension Cords']",6,44.28,Debit Card,Chicago,Specialty Store,False,Senior Citizen,Fall,BOGO (Buy One Get One)
1000004334,2022-01-12 16:39:59,Jordan Knapp,"['Rice', 'Vacuum Cleaner', 'Feminine Hygiene Products']",2,43.57,Cash,Dallas,Department Store,True,Young Adult,Winter,BOGO (Buy One Get One)
1000004335,2023-07-02 09:18:14,Bryan Wilkins,['Extension Cords'],9,62.32,Mobile Payment,Dallas,Supermarket,True,Student,Winter,None
1000004336,2023-10-30 19:16:09,Debra Doyle,"['Broom', 'Garden Hose', 'Pasta']",6,23.65,Credit Card,San Francisco,Pharmacy,False,Senior Citizen,Fall,BOGO (Buy One Get One)
1000004337,2023-07-26 07:34:27,Mr. John Fowler II,"['Banana', 'Razors', 'Baby Wipes']",1,23.97,Credit Card,Chicago,Warehouse Club,True,Middle-Aged,Summer,BOGO (Buy One Get One)
1000004338,2022-03-23 16:23:31,Martha Roy,"['Cleaning Spray', 'Deodorant']",6,55.03,Debit Card,Seattle,Department Store,True,Student,Fall,None
1000004339,2021-09-02 11:07:00,Sandra Brown,"['Pickles', 'Olive Oil', 'Vinegar', 'Shrimp', 'Cereal Bars']",10,56.68,Credit Card,Seattle,Convenience Store,True,Senior Citizen,Spring,None
1000004340,2021-09-25 07:19:12,Alexandria Martinez,"['Orange', 'Trash Bags', 'Ketchup', 'Toilet Paper']",3,49.96,Credit Card,Houston,Warehouse Club,True,Young Adult,Summer,Discount on Selected Items
1000004341,2020-11-16 13:10:12,Heidi Dean,['Milk'],9,69.53,Cash,Atlanta,Specialty Store,False,Senior Citizen,Fall,None
1000004342,2022-11-07 10:11:28,Sandra Gallagher,['Pasta'],8,82.08,Credit Card,Miami,Warehouse Club,True,Student,Winter,Discount on Selected Items
1000004343,2020-03-02 03:01:52,Daniel Hester,"['Toothbrush', 'Vacuum Cleaner', 'Ice Cream', 'Cereal', 'Paper Towels']",10,40.19,Cash,Los Angeles,Warehouse Club,False,Retiree,Spring,BOGO (Buy One Get One)
1000004344,2023-09-28 16:01:40,Jonathon Schneider,"['Shrimp', 'Mop', 'Butter', 'Tuna', 'Canned Soup']",10,19.3,Mobile Payment,Atlanta,Pharmacy,False,Young Adult,Summer,None
1000004345,2021-05-18 02:59:07,James Smith,"['Soda', 'Cleaning Rags', 'Toothbrush', 'Hair Gel']",5,50.76,Cash,Houston,Specialty Store,False,Student,Spring,None
1000004346,2021-03-26 11:22:20,Jeremy Singh,"['Cleaning Spray', 'Toilet Paper', 'Garden Hose', 'Pancake Mix']",7,24.6,Mobile Payment,New York,Specialty Store,False,Retiree,Winter,None
1000004347,2022-01-03 21:55:24,William Johnson,"['Garden Hose', 'Toothpaste', 'Ice Cream']",2,33.24,Credit Card,Dallas,Supermarket,True,Retiree,Summer,None
1000004348,2022-09-30 08:49:27,Leah Smith,['Chips'],9,82.26,Mobile Payment,Houston,Pharmacy,False,Student,Spring,BOGO (Buy One Get One)
1000004349,2023-04-19 23:01:49,Jason Welch,['Iron'],4,96.15,Mobile Payment,Atlanta,Pharmacy,True,Middle-Aged,Summer,BOGO (Buy One Get One)
1000004350,2023-10-17 08:55:29,Courtney Perez,"['Milk', 'Water', 'Broom']",8,74.59,Mobile Payment,Boston,Specialty Store,True,Student,Winter,Discount on Selected Items
1000004351,2020-03-11 20:27:50,Nathan James,['Shrimp'],10,67.17,Cash,Miami,Convenience Store,True,Middle-Aged,Winter,Discount on Selected Items
1000004352,2020-10-28 22:01:21,Brian Simmons,"['Olive Oil', 'Toothpaste', 'Toothbrush', 'Jam', 'Shower Gel']",3,42.19,Mobile Payment,Houston,Pharmacy,False,Homemaker,Fall,None
1000004353,2022-01-23 21:33:04,Stephen Dunn,"['Hand Sanitizer', 'Ketchup']",3,48.59,Credit Card,San Francisco,Warehouse Club,False,Student,Winter,Discount on Selected Items
1000004354,2020-08-25 15:09:26,Christopher Weaver,"['Butter', 'Deodorant', 'Cheese', 'Hair Gel']",9,13.06,Cash,Seattle,Convenience Store,True,Student,Fall,Discount on Selected Items
1000004355,2020-07-30 17:21:58,Andrea Sanchez,['Vacuum Cleaner'],6,28.12,Mobile Payment,Chicago,Convenience Store,True,Senior Citizen,Summer,BOGO (Buy One Get One)
1000004356,2020-04-13 17:24:01,Karen Campbell,"['Coffee', 'Hand Sanitizer', 'Shrimp']",2,87.36,Debit Card,New York,Pharmacy,True,Middle-Aged,Summer,BOGO (Buy One Get One)
1000004357,2020-11-16 01:02:55,Debra Carrillo,['Water'],4,92.67,Cash,San Francisco,Warehouse Club,True,Young Adult,Fall,BOGO (Buy One Get One)
1000004358,2021-09-09 22:59:25,Ellen Meadows,"['Ketchup', 'Jam', 'Salmon', 'Lawn Mower', 'Cleaning Rags']",9,30.65,Credit Card,Miami,Pharmacy,False,Teenager,Summer,BOGO (Buy One Get One)
1000004359,2020-10-24 01:12:27,Wesley Schultz,"['Shrimp', 'Carrots', 'Toilet Paper']",3,45.56,Credit Card,Los Angeles,Specialty Store,False,Retiree,Winter,BOGO (Buy One Get One)
1000004360,2021-10-06 22:52:41,Dominique Smith,"['Ironing Board', 'Onions', 'Mop']",9,42.54,Debit Card,San Francisco,Warehouse Club,True,Student,Winter,Discount on Selected Items
1000004361,2023-04-18 17:09:20,Jason Lyons,"['Trash Bags', 'Milk']",3,58.22,Credit Card,Chicago,Convenience Store,True,Homemaker,Fall,BOGO (Buy One Get One)
1000004362,2023-06-05 01:32:29,Kevin Soto,"['Dustpan', 'Ketchup']",3,61.48,Cash,New York,Pharmacy,True,Middle-Aged,Fall,None
1000004363,2023-04-11 05:18:24,Jason Ruiz,"['Broom', 'Beef', 'Butter', 'Trash Cans', 'Coffee']",1,65.12,Credit Card,New York,Convenience Store,False,Senior Citizen,Fall,Discount on Selected Items
1000004364,2020-02-28 07:25:46,Laura Myers,"['Dish Soap', 'Eggs']",4,40.66,Mobile Payment,Dallas,Pharmacy,True,Young Adult,Spring,Discount on Selected Items
1000004365,2022-03-24 18:22:30,Rachel King,['Tea'],10,68.53,Debit Card,Los Angeles,Warehouse Club,True,Professional,Fall,Discount on Selected Items
1000004366,2022-11-20 04:03:51,Yolanda Johnson,"['Pancake Mix', 'Toothbrush']",7,75.67,Debit Card,Dallas,Convenience Store,True,Homemaker,Fall,None
1000004367,2022-05-07 08:00:00,Tanner Richardson,['Toothpaste'],3,40.82,Credit Card,Dallas,Specialty Store,True,Young Adult,Spring,BOGO (Buy One Get One)
1000004368,2020-12-04 09:24:01,Diana Holland,"['Cleaning Rags', 'Laundry Detergent', 'Syrup', 'Tomatoes']",9,43.02,Cash,Boston,Supermarket,False,Senior Citizen,Winter,None
1000004369,2021-03-20 11:57:49,Susan Hill,"['Soda', 'Pancake Mix', 'Insect Repellent', 'Soap', 'Garden Hose']",2,14.33,Debit Card,San Francisco,Supermarket,True,Professional,Fall,Discount on Selected Items
1000004370,2021-03-19 13:05:19,Sydney Long,"['Coffee', 'Iron', 'Spinach', 'Dustpan', 'Deodorant']",8,65.05,Cash,Chicago,Department Store,True,Homemaker,Summer,None
1000004371,2022-01-28 12:30:45,James Ruiz,['Iron'],1,29.62,Debit Card,Miami,Pharmacy,True,Student,Winter,BOGO (Buy One Get One)
1000004372,2021-12-24 10:52:23,Julie James,"['Cereal', 'Coffee']",3,99.99,Cash,Los Angeles,Specialty Store,True,Professional,Winter,Discount on Selected Items
1000004373,2021-02-04 09:45:04,Russell Hawkins MD,"['Coffee', 'Shampoo', 'Diapers', 'Beef', 'Shower Gel']",8,96.53,Credit Card,Seattle,Pharmacy,True,Teenager,Winter,Discount on Selected Items
1000004374,2021-06-06 03:54:12,Bridget Williams,"['Apple', 'Sponges', 'Coffee', 'Bath Towels']",4,47.08,Debit Card,Seattle,Pharmacy,True,Professional,Spring,BOGO (Buy One Get One)
1000004375,2020-12-25 04:52:10,James David,"['Chips', 'Iron', 'Deodorant', 'Vinegar', 'Bath Towels']",7,86.96,Mobile Payment,Boston,Department Store,False,Retiree,Summer,Discount on Selected Items
1000004376,2022-12-28 09:07:40,Timothy Cardenas,"['Shampoo', 'Pancake Mix', 'Razors', 'Toothpaste']",3,60.45,Credit Card,Chicago,Supermarket,True,Middle-Aged,Winter,None
1000004377,2023-04-10 01:49:04,Jacqueline Carney,"['Vacuum Cleaner', 'Ironing Board']",4,38.67,Mobile Payment,Miami,Warehouse Club,False,Senior Citizen,Spring,BOGO (Buy One Get One)
1000004378,2021-03-04 13:17:42,Johnny Stokes,"['Vinegar', 'Chips', 'Trash Cans', 'Ice Cream', 'Yogurt']",10,33.09,Cash,Chicago,Specialty Store,False,Middle-Aged,Fall,Discount on Selected Items
1000004379,2020-10-08 10:12:58,Abigail Weaver,"['Shower Gel', 'Extension Cords', 'Sponges']",4,42.12,Debit Card,Houston,Specialty Store,True,Middle-Aged,Spring,Discount on Selected Items
1000004380,2023-06-28 13:34:18,Sarah Butler,['Yogurt'],9,59.69,Debit Card,Chicago,Specialty Store,True,Teenager,Spring,None
1000004381,2020-10-15 19:16:59,Vanessa Mendez,['Garden Hose'],5,13.95,Cash,New York,Supermarket,False,Young Adult,Spring,None
1000004382,2021-05-28 04:01:19,Nathan Blair,['Deodorant'],1,71.85,Mobile Payment,Dallas,Pharmacy,False,Homemaker,Winter,None
1000004383,2023-08-31 15:10:49,Elizabeth Villegas,['Garden Hose'],2,76.36,Cash,San Francisco,Supermarket,False,Teenager,Spring,Discount on Selected Items
1000004384,2020-11-14 02:37:54,Tracy Riley,"['Beef', 'Feminine Hygiene Products']",10,81.73,Cash,Boston,Warehouse Club,False,Senior Citizen,Summer,Discount on Selected Items
1000004385,2022-05-14 09:05:34,Craig Luna,"['Vacuum Cleaner', 'Garden Hose', 'Beef']",4,12.36,Credit Card,Seattle,Pharmacy,False,Professional,Fall,BOGO (Buy One Get One)
1000004386,2020-07-15 09:09:12,Dustin Kaiser,"['Light Bulbs', 'Banana']",7,75.23,Credit Card,Chicago,Warehouse Club,True,Senior Citizen,Summer,BOGO (Buy One Get One)
1000004387,2021-06-25 05:14:06,Edward Bennett,"['Syrup', 'Power Strips', 'Coffee']",1,51.93,Mobile Payment,Dallas,Pharmacy,True,Young Adult,Fall,Discount on Selected Items
1000004388,2020-05-26 13:40:30,Luke Lucero,"['Toilet Paper', 'Shrimp']",1,78.57,Cash,Miami,Convenience Store,True,Professional,Spring,BOGO (Buy One Get One)
1000004389,2021-02-12 03:20:41,Jennifer Coleman,"['Power Strips', 'Mustard', 'Apple', 'Apple', 'Jam']",4,73.62,Cash,San Francisco,Department Store,False,Middle-Aged,Winter,Discount on Selected Items
1000004390,2022-04-04 03:02:46,Andrew Freeman,"['Banana', 'Butter', 'Tuna', 'Toothpaste']",2,60.16,Debit Card,Chicago,Supermarket,True,Student,Fall,Discount on Selected Items
1000004391,2020-10-13 10:01:54,Anthony Johnson,"['Trash Bags', 'Tuna', 'Paper Towels']",8,38.79,Cash,Chicago,Specialty Store,False,Senior Citizen,Winter,Discount on Selected Items
1000004392,2023-07-19 02:18:51,Angelica Nguyen,['Peanut Butter'],10,72.62,Debit Card,New York,Specialty Store,True,Senior Citizen,Winter,Discount on Selected Items
1000004393,2023-04-15 12:46:16,Thomas Jones,"['Cereal', 'Yogurt', 'Milk']",4,35.08,Mobile Payment,Seattle,Warehouse Club,True,Teenager,Fall,Discount on Selected Items
1000004394,2021-06-14 13:19:50,Mrs. Sheena George,"['Trash Bags', 'Toothpaste']",5,92.94,Cash,Houston,Supermarket,True,Homemaker,Summer,BOGO (Buy One Get One)
1000004395,2023-07-24 03:28:47,Brenda Hebert,['Orange'],9,20.04,Debit Card,Boston,Warehouse Club,True,Teenager,Fall,Discount on Selected Items
1000004396,2021-07-17 14:09:17,Mr. Michael Knapp Jr.,"['Ice Cream', 'Tissues', 'Razors', 'Ketchup', 'Peanut Butter']",4,84.74,Cash,Chicago,Department Store,True,Student,Winter,Discount on Selected Items
1000004397,2020-04-02 23:10:28,Amber Gonzalez,"['Ketchup', 'Vacuum Cleaner', 'Cleaning Rags', 'Cleaning Rags', 'Trash Bags']",3,92.79,Debit Card,Houston,Convenience Store,True,Teenager,Spring,Discount on Selected Items
1000004398,2020-07-25 01:08:52,Steven Morgan,"['Ketchup', 'Baby Wipes', 'Trash Cans', 'Water', 'Beef']",5,72.56,Cash,Los Angeles,Department Store,True,Professional,Summer,None
1000004399,2023-01-09 22:09:42,Shawn Branch,"['Toothpaste', 'Vinegar', 'Tea', 'Sponges']",7,41.78,Mobile Payment,Atlanta,Warehouse Club,True,Teenager,Spring,Discount on Selected Items
1000004400,2020-08-29 06:25:07,Vicki Rodriguez,['Mayonnaise'],4,64.62,Mobile Payment,Atlanta,Supermarket,False,Student,Spring,Discount on Selected Items
1000004401,2020-02-20 16:55:41,Wanda Bowman,"['Hair Gel', 'Tomatoes', 'Sponges', 'Potatoes', 'Jam']",8,75.07,Credit Card,Boston,Supermarket,False,Young Adult,Summer,BOGO (Buy One Get One)
1000004402,2021-04-15 13:14:05,Rebekah Shaffer DDS,"['Mayonnaise', 'Shower Gel']",9,18.37,Credit Card,Atlanta,Department Store,False,Senior Citizen,Summer,BOGO (Buy One Get One)
1000004403,2020-09-06 23:51:54,Debbie Schmitt,"['Olive Oil', 'Shrimp', 'Trash Bags']",4,21.11,Mobile Payment,New York,Convenience Store,True,Student,Fall,BOGO (Buy One Get One)
1000004404,2023-07-06 17:41:51,Joshua Deleon,"['Dishware', 'BBQ Sauce', 'Chicken', 'Shampoo']",8,45.92,Credit Card,Dallas,Convenience Store,True,Senior Citizen,Winter,BOGO (Buy One Get One)
1000004405,2022-07-03 11:36:34,John Caldwell,"['Paper Towels', 'Garden Hose', 'Honey', 'Shrimp']",4,23.61,Credit Card,Atlanta,Department Store,True,Senior Citizen,Spring,BOGO (Buy One Get One)
1000004406,2022-04-13 18:06:07,Jeremy Clements,"['Cleaning Rags', 'Tomatoes', 'Shampoo', 'Toothpaste', 'Ice Cream']",8,22.84,Cash,Houston,Department Store,True,Professional,Fall,Discount on Selected Items
1000004407,2023-08-11 19:58:52,Pam Kennedy,"['Dishware', 'Carrots', 'Toothbrush']",1,29.9,Cash,Atlanta,Department Store,True,Retiree,Fall,BOGO (Buy One Get One)
1000004408,2021-12-24 11:56:23,Robert Benjamin,['Air Freshener'],5,68.25,Debit Card,New York,Department Store,False,Senior Citizen,Summer,Discount on Selected Items
1000004409,2020-04-29 15:29:18,Charlene Hester,"['Bread', 'Vinegar', 'Vinegar', 'Chips']",2,98.94,Cash,San Francisco,Specialty Store,False,Teenager,Spring,None
1000004410,2021-04-20 16:48:01,Michelle Winters,"['Razors', 'Shrimp', 'Trash Cans']",7,90.49,Mobile Payment,New York,Pharmacy,True,Student,Summer,Discount on Selected Items
1000004411,2022-06-30 02:41:12,Angelica Huffman,"['Shampoo', 'Rice']",6,97.81,Debit Card,Dallas,Pharmacy,False,Student,Fall,Discount on Selected Items
1000004412,2022-11-20 08:14:06,Eric Moore,['Potatoes'],9,22.26,Cash,Miami,Specialty Store,False,Middle-Aged,Spring,BOGO (Buy One Get One)
1000004413,2022-03-06 17:47:05,Michael Smith,['Coffee'],9,74.55,Credit Card,Chicago,Department Store,False,Homemaker,Spring,Discount on Selected Items
1000004414,2022-07-15 22:45:24,Christopher Gill,"['Onions', 'Vinegar']",7,17.25,Cash,Atlanta,Pharmacy,True,Homemaker,Fall,None
1000004415,2022-02-12 05:09:48,Molly Pace,"['Orange', 'Shower Gel', 'Tea']",10,21.53,Cash,Dallas,Pharmacy,False,Student,Summer,Discount on Selected Items
1000004416,2020-03-15 15:01:44,Adam Perez,['Broom'],7,60.51,Debit Card,Boston,Department Store,False,Teenager,Spring,Discount on Selected Items
1000004417,2020-11-30 13:03:30,Rebecca Lopez,"['Water', 'Chips', 'Beef']",1,71.23,Debit Card,Chicago,Supermarket,True,Teenager,Spring,None
1000004418,2020-02-24 23:11:45,Tiffany Hopkins,"['Jam', 'Feminine Hygiene Products', 'Ironing Board']",7,92.6,Mobile Payment,Miami,Specialty Store,False,Retiree,Winter,None
1000004419,2022-07-08 19:50:17,Jacqueline Cantrell,"['Feminine Hygiene Products', 'Bath Towels']",1,80.39,Debit Card,Miami,Pharmacy,True,Professional,Winter,Discount on Selected Items
1000004420,2022-05-02 17:10:06,Suzanne Briggs,"['Tissues', 'Yogurt']",6,89.83,Mobile Payment,Atlanta,Specialty Store,False,Professional,Fall,None
1000004421,2020-01-09 16:48:36,Angela Singleton,"['Olive Oil', 'Water', 'Cheese']",4,27.73,Cash,San Francisco,Specialty Store,True,Retiree,Fall,BOGO (Buy One Get One)
